transaction_id,sender,receiver,amount,currency,country,channel,status,timestamp
TXN_9640717,Blessing Ibrahim,Philip Obi,5370324.55,GHS,Ghana,card,success,2025-04-06
TXN_8290485,Paul Olawale,Joy Ekwueme,13343688.71,KES,Kenya,mobile money,failed,2025-12-26
TXN_6894849,James Obi,Grace Akinwale,3178104.56,NGN,Nigeria,mobile money,success,2025-06-27
TXN_8100594,Simon Akinwale,David Obi,4774584.04,ZAR,South Africa,bank transfer,success,2024-09-12
TXN_6584418,Joy Balogun,Faith Eze,3629180.85,ZAR,South Africa,card,success,2025-02-05
TXN_5075067,Simon Uche,Cornelius Oshodi,19093993.93,KES,Kenya,card,failed,2024-11-05
TXN_6417383,Mark Okafor,Mark Ogunleye,17931123.46,USD,United States,mobile money,failed,2025-08-24
TXN_9023152,Emmanuel Ekwueme,Cornelius Ekwueme,10255986.33,ZAR,South Africa,mobile money,pending,2025-05-03
TXN_1503250,Philip Ogunleye,Nathaniel Eze,11121265.87,KES,Kenya,card,pending,2024-10-05
TXN_7458540,Grace Ibrahim,Joy Olawale,5252657.61,KES,Kenya,bank transfer,success,2026-08-07
TXN_6759438,Daniel Ojo,Peter Okafor,9278060.37,ZAR,South Africa,mobile money,success,2024-11-07
TXN_4660807,Joy Uche,Mark Adeyemi,6551969.3,USD,United States,card,pending,2026-06-04
TXN_4678384,Samuel Balogun,Grace Chukwu,17885764.84,KES,Kenya,mobile money,failed,2025-11-23
TXN_2407252,Samuel Akinwale,Cornelius Chukwu,19253543.42,NGN,Nigeria,bank transfer,pending,2025-06-28
TXN_1417031,Elizabeth Ekwueme,Hope Olawale,8697557.65,KES,Kenya,bank transfer,failed,2025-09-27
TXN_6428209,Simon Uche,Cornelius Ojo,2537374.57,KES,Kenya,bank transfer,pending,2026-04-19
TXN_7921555,John Ojo,Victoria Eze,7269080.4,NGN,Nigeria,mobile money,pending,2025-08-25
TXN_8488505,Sarah Ojo,Emmanuel Okonkwo,5501263.07,KES,Kenya,mobile money,pending,2026-02-24
TXN_2256887,Peter Balogun,Sarah Ogunleye,13147626.11,KES,Kenya,mobile money,success,2025-11-12
TXN_3031917,Nathaniel Ogunleye,Faith Okafor,11379660.86,ZAR,South Africa,bank transfer,pending,2026-05-02
TXN_5664629,Sarah Ibrahim,Joshua Nnamani,8569537.29,GHS,Ghana,card,success,2024-11-19
TXN_8130916,Blessing Okafor,Angela Balogun,6454016.44,GHS,Ghana,bank transfer,failed,2026-03-25
TXN_5864270,Ruth Okafor,Grace Uche,8337456.04,GHS,Ghana,bank transfer,failed,2026-05-22
TXN_8279170,Michael Obasanjo,Gabriel Ogunleye,9543063.4,GHS,Ghana,card,success,2025-09-12
TXN_7383907,Hope Oyekan,Angela Ibrahim,15804602.54,NGN,Nigeria,bank transfer,failed,2025-10-12
TXN_1430550,Andrew Uche,Angela Nnamani,12616397.16,NGN,Nigeria,mobile money,pending,2025-11-03
TXN_6472718,David Olawale,Grace Obi,11744767.14,KES,Kenya,card,success,2026-08-13
TXN_3592218,Joshua Ibrahim,John Abiola,8466578.3,KES,Kenya,bank transfer,success,2025-11-16
TXN_9565921,Joy Obasanjo,David Okafor,11776123.42,NGN,Nigeria,card,failed,2026-03-03
TXN_9518116,Mark Oshodi,Mary Akinwale,15822617.68,ZAR,South Africa,card,failed,2026-02-04
TXN_2159437,Benjamin Oshodi,Deborah Okonkwo,400740.8,ZAR,South Africa,card,failed,2026-08-24
TXN_3698840,Grace Ogunleye,Sarah Eze,3407165.43,KES,Kenya,bank transfer,success,2025-11-17
TXN_5813998,Victoria Akinwale,Benjamin Akinwale,7942650.31,ZAR,South Africa,mobile money,success,2025-11-21
TXN_9347780,Deborah Ekwueme,Daniel Obi,3166265.64,KES,Kenya,card,success,2025-06-14
TXN_4338470,Blessing Okonkwo,Peace Uche,7561345.71,NGN,Nigeria,bank transfer,pending,2025-04-21
TXN_2058628,Esther Akinwale,Cornelius Ogunleye,3133453.5,GHS,Ghana,card,success,2026-02-06
TXN_8035179,Simon Okonkwo,Deborah Akinwale,7537411.7,USD,United States,card,pending,2026-03-03
TXN_8312436,Benjamin Adetokunbo,Daniel Ibrahim,8264415.25,KES,Kenya,bank transfer,success,2026-08-14
TXN_4673737,Cornelius Eze,Comfort Oyekan,5789511.76,KES,Kenya,mobile money,failed,2025-03-30
TXN_2771149,Hope Obi,John Ojo,6966184.32,ZAR,South Africa,bank transfer,pending,2025-12-30
TXN_2676383,Hope Adetokunbo,Elizabeth Chukwu,7531844.77,KES,Kenya,bank transfer,failed,2024-11-17
TXN_6240440,Andrew Nnamani,Philip Ogunleye,12446110.55,ZAR,South Africa,card,pending,2026-07-25
TXN_8230153,Mark Adetokunbo,Simon Balogun,4867516.67,ZAR,South Africa,bank transfer,failed,2026-03-02
TXN_6068567,Elizabeth Chukwu,Charity Chukwu,1350460.4,NGN,Nigeria,mobile money,success,2025-10-15
TXN_9217387,Hope Chukwu,Ruth Ekwueme,9285219.08,ZAR,South Africa,card,success,2025-02-11
TXN_9577202,Angela Obasanjo,Philip Olawale,2123439.16,GHS,Ghana,card,failed,2025-01-22
TXN_4467490,Cornelius Akinwale,John Ogunleye,4018292.27,NGN,Nigeria,bank transfer,pending,2026-04-21
TXN_1032863,John Akinwale,Faith Adeyemi,19634845.62,ZAR,South Africa,mobile money,pending,2025-11-23
TXN_3721979,Joseph Nnamani,Ruth Oshodi,9311706.23,ZAR,South Africa,card,success,2025-08-25
TXN_2750235,John Obi,Paul Okafor,17300791.78,NGN,Nigeria,bank transfer,failed,2025-11-27
TXN_1932330,Blessing Olawale,Paul Ekwueme,17535109.05,ZAR,South Africa,card,success,2024-09-03
TXN_6755712,James Balogun,Ruth Oshodi,8522470.45,USD,United States,bank transfer,failed,2026-04-21
TXN_9788713,Emmanuel Obasanjo,Joshua Abiola,18900984.7,NGN,Nigeria,card,pending,2025-02-22
TXN_2757014,Mark Obi,Stephen Okafor,18024866.92,NGN,Nigeria,mobile money,failed,2026-01-22
TXN_7395437,Ruth Okonkwo,Gabriel Obasanjo,4647313.42,KES,Kenya,bank transfer,success,2026-03-21
TXN_2876192,Paul Nnamani,James Abiola,186893.27,USD,United States,mobile money,failed,2025-12-03
TXN_8203152,Daniel Oyekan,Mark Abiola,1354799.67,USD,United States,mobile money,success,2026-06-15
TXN_1992059,Elizabeth Olawale,Emmanuel Okafor,9086278.75,GHS,Ghana,mobile money,success,2026-05-15
TXN_4929375,Joshua Obi,Faith Balogun,4505971.32,USD,United States,mobile money,pending,2025-04-03
TXN_4396344,David Obasanjo,Juliet Ogunleye,18503431.45,USD,United States,bank transfer,pending,2025-10-27
TXN_8407415,Paul Adeyemi,Comfort Oshodi,15884893.09,KES,Kenya,mobile money,failed,2026-05-17
TXN_7012475,Joseph Okonkwo,Gloria Okonkwo,2711035.81,USD,United States,card,success,2025-10-25
TXN_5262193,Juliet Abiola,James Ekwueme,19341561.14,NGN,Nigeria,mobile money,success,2026-05-01
TXN_8915746,Mark Oshodi,Blessing Olawale,9760883.38,ZAR,South Africa,bank transfer,success,2026-05-26
TXN_2705748,Emmanuel Oyekan,Peace Balogun,18106148.49,NGN,Nigeria,card,success,2024-10-06
TXN_1028719,John Balogun,Grace Uche,10723567.8,NGN,Nigeria,mobile money,pending,2025-12-22
TXN_2772116,Patience Obi,Sarah Obi,8817700.17,NGN,Nigeria,card,failed,2025-06-08
TXN_7546901,Gabriel Obasanjo,Emmanuel Oyekan,18308436.09,NGN,Nigeria,mobile money,failed,2025-10-29
TXN_1169224,Philip Ibrahim,Victoria Balogun,8265114.15,ZAR,South Africa,mobile money,failed,2026-08-11
TXN_9205378,Mary Okonkwo,Peace Adetokunbo,18393540.15,USD,United States,bank transfer,success,2024-11-20
TXN_1449128,Gloria Akinwale,James Oshodi,14316538.27,USD,United States,bank transfer,failed,2025-02-17
TXN_6301544,Paul Abiola,Faith Ekwueme,17214689.16,KES,Kenya,mobile money,success,2025-10-09
TXN_3798874,Michael Nnamani,Gabriel Okonkwo,11410919.52,GHS,Ghana,bank transfer,pending,2026-07-26
TXN_4925308,Gloria Ibrahim,Comfort Obi,18633473.4,NGN,Nigeria,mobile money,pending,2025-02-22
TXN_3153282,Elizabeth Olawale,Joshua Ojo,8569640.01,KES,Kenya,card,failed,2026-03-11
TXN_1660971,Michael Oshodi,Michael Nnamani,15948869.92,USD,United States,card,pending,2025-09-06
TXN_2394729,Peter Akinwale,Esther Abiola,4777246.88,USD,United States,bank transfer,success,2025-03-01
TXN_8355430,Patience Okafor,Grace Oyekan,6240767.5,GHS,Ghana,card,failed,2026-08-17
TXN_6617278,David Nnamani,Mark Abiola,5766115.59,KES,Kenya,mobile money,success,2025-01-05
TXN_9622176,Comfort Uche,David Nnamani,17086105.45,USD,United States,card,success,2025-09-10
TXN_6858320,Benjamin Ibrahim,Samuel Okafor,4570007.23,KES,Kenya,card,pending,2026-02-09
TXN_5563277,Simon Oshodi,Deborah Adeyemi,16959275.14,ZAR,South Africa,mobile money,pending,2025-06-20
TXN_8355545,Esther Adeyemi,Agnes Ekwueme,13440096.82,USD,United States,mobile money,failed,2025-06-14
TXN_2429588,Joshua Obasanjo,Grace Adeyemi,18005021.58,KES,Kenya,bank transfer,pending,2024-09-13
TXN_8259396,Benjamin Chukwu,Mark Okonkwo,7023230.93,ZAR,South Africa,card,failed,2026-04-13
TXN_6490461,Gabriel Abiola,Peace Obi,10919690.4,GHS,Ghana,card,failed,2024-12-26
TXN_9683593,Joy Balogun,Elizabeth Oyekan,12776546.47,NGN,Nigeria,bank transfer,success,2025-03-23
TXN_7820623,Cornelius Adeyemi,Cornelius Obasanjo,1172453.66,GHS,Ghana,mobile money,success,2026-04-28
TXN_3347345,Gabriel Uche,Blessing Nnamani,8882103.23,NGN,Nigeria,card,success,2025-01-12
TXN_4843570,David Eze,Daniel Ojo,7920077.75,GHS,Ghana,card,failed,2025-09-06
TXN_4069101,John Olawale,Cornelius Adeyemi,15274457.11,USD,United States,bank transfer,success,2026-08-06
TXN_3190003,David Akinwale,Hope Okonkwo,11255285.88,KES,Kenya,bank transfer,failed,2025-09-07
TXN_4132054,Victoria Oyekan,Patience Ojo,14783087.31,GHS,Ghana,mobile money,failed,2024-09-22
TXN_1314428,Gabriel Eze,Philip Olawale,2243099.41,ZAR,South Africa,mobile money,failed,2025-07-05
TXN_6204927,Patience Balogun,Elizabeth Ogunleye,2482636.24,NGN,Nigeria,card,success,2025-10-31
TXN_3779569,Joseph Oyekan,Charity Chukwu,6663940.18,USD,United States,mobile money,failed,2025-04-16
TXN_8552955,Charity Olawale,Charity Oshodi,271845.28,USD,United States,card,success,2025-04-23
TXN_4134111,Faith Abiola,Benjamin Ekwueme,19634700.43,USD,United States,bank transfer,success,2024-11-10
TXN_6053506,Nathaniel Okonkwo,Deborah Oyekan,3451930.85,GHS,Ghana,bank transfer,failed,2026-06-09
TXN_3144667,Patience Olawale,Joseph Balogun,19219509.32,ZAR,South Africa,bank transfer,success,2024-11-15
TXN_2836838,John Nnamani,Agnes Ibrahim,230554.49,KES,Kenya,bank transfer,pending,2026-05-20
TXN_8489942,John Adetokunbo,Blessing Eze,19794826.48,GHS,Ghana,card,success,2025-07-27
TXN_6402427,Faith Obasanjo,Faith Oshodi,13355720.52,KES,Kenya,bank transfer,pending,2026-05-08
TXN_8817730,Sarah Oyekan,Comfort Okafor,10006333.82,ZAR,South Africa,card,pending,2024-10-04
TXN_4627353,Sarah Akinwale,Deborah Ojo,454622.17,KES,Kenya,bank transfer,pending,2025-08-01
TXN_2525773,Comfort Ibrahim,Peter Oshodi,1840118.93,ZAR,South Africa,card,pending,2025-08-20
TXN_5892955,Simon Abiola,Cornelius Nnamani,5936933.95,KES,Kenya,mobile money,failed,2026-01-05
TXN_8435527,James Eze,Michael Chukwu,5843499.18,NGN,Nigeria,bank transfer,success,2024-12-12
TXN_7179579,Victoria Oyekan,Joy Obi,4065024.02,GHS,Ghana,mobile money,pending,2025-05-31
TXN_4250907,Peter Nnamani,Samuel Abiola,9968741.41,KES,Kenya,card,pending,2025-11-10
TXN_3289306,Joy Oyekan,Simon Balogun,10859448.13,KES,Kenya,card,failed,2024-10-12
TXN_3427980,Blessing Ogunleye,Gloria Chukwu,11404488.2,GHS,Ghana,mobile money,failed,2025-01-27
TXN_6333758,Cornelius Okonkwo,John Akinwale,5035133.8,USD,United States,bank transfer,failed,2024-12-02
TXN_6766051,Grace Nnamani,Simon Oyekan,4695118.43,KES,Kenya,mobile money,failed,2025-02-12
TXN_7314119,Gloria Olawale,Daniel Ekwueme,11681791.54,USD,United States,mobile money,success,2026-06-03
TXN_3984465,Patience Ogunleye,John Ekwueme,4549753.63,NGN,Nigeria,card,pending,2026-02-07
TXN_8942143,Gabriel Oshodi,Philip Adeyemi,3428060.41,GHS,Ghana,card,failed,2025-04-16
TXN_5145450,Mary Adetokunbo,Grace Balogun,5605855.91,USD,United States,bank transfer,pending,2026-07-13
TXN_1596055,Joseph Akinwale,Deborah Olawale,9832799.6,GHS,Ghana,mobile money,pending,2025-12-28
TXN_3518490,Paul Ibrahim,Stephen Okafor,13096951.81,GHS,Ghana,card,failed,2025-04-12
TXN_1089291,Simon Ekwueme,Stephen Nnamani,8446782.41,KES,Kenya,card,success,2025-01-01
TXN_1386253,Victoria Oshodi,Faith Chukwu,9129131.33,GHS,Ghana,card,failed,2025-02-17
TXN_5625542,Philip Olawale,Esther Nnamani,19476094.18,USD,United States,mobile money,failed,2025-05-02
TXN_9169847,Emmanuel Obasanjo,Stephen Obasanjo,8338305.86,USD,United States,mobile money,pending,2026-03-13
TXN_5875041,Gabriel Oshodi,Benjamin Nnamani,11127567.68,GHS,Ghana,mobile money,pending,2025-07-04
TXN_7878795,Simon Okafor,Daniel Ogunleye,11192850.6,USD,United States,card,pending,2025-12-11
TXN_8859129,Patience Ogunleye,Peter Oshodi,15240867.57,GHS,Ghana,bank transfer,success,2025-07-28
TXN_4262333,Patience Ekwueme,Emmanuel Chukwu,18136535.4,NGN,Nigeria,mobile money,success,2025-02-24
TXN_1938502,Faith Oyekan,Cornelius Okafor,18829149.89,KES,Kenya,mobile money,success,2024-11-05
TXN_8361962,Gloria Okafor,Samuel Uche,4330071.56,KES,Kenya,card,success,2024-08-30
TXN_8662645,James Olawale,Nathaniel Eze,69933.77,ZAR,South Africa,card,success,2024-09-17
TXN_9856828,Elizabeth Eze,Stephen Eze,6591283.77,GHS,Ghana,card,success,2026-04-13
TXN_6712295,Michael Chukwu,David Eze,19362340.7,GHS,Ghana,card,pending,2025-04-24
TXN_8187713,Daniel Ogunleye,Nathaniel Ojo,6303172.11,GHS,Ghana,bank transfer,failed,2026-03-14
TXN_3626320,Deborah Akinwale,Daniel Nnamani,7398146.16,USD,United States,mobile money,success,2026-08-27
TXN_4145892,Mark Ibrahim,James Akinwale,7153281.71,ZAR,South Africa,bank transfer,success,2024-11-30
TXN_9814359,Michael Balogun,Ruth Okonkwo,5429644.82,NGN,Nigeria,bank transfer,success,2025-01-14
TXN_1368734,Sarah Adetokunbo,Deborah Ojo,14818665.09,ZAR,South Africa,mobile money,failed,2025-09-24
TXN_8759423,Mark Akinwale,Gloria Ojo,5314148.91,KES,Kenya,card,failed,2025-11-10
TXN_8693896,Andrew Ogunleye,Peace Olawale,18692136.18,NGN,Nigeria,mobile money,success,2026-07-22
TXN_2384165,Blessing Ojo,Victoria Eze,705361.6,GHS,Ghana,bank transfer,success,2025-09-11
TXN_6573681,Comfort Akinwale,Andrew Balogun,17949703.5,KES,Kenya,card,pending,2026-04-04
TXN_5163272,Simon Nnamani,Comfort Akinwale,4431003.39,NGN,Nigeria,card,success,2026-08-12
TXN_9101336,Emmanuel Ogunleye,Ruth Ibrahim,19139312.96,NGN,Nigeria,bank transfer,success,2026-01-22
TXN_5081650,Mark Okafor,Peace Uche,5301051.13,KES,Kenya,bank transfer,pending,2025-10-19
TXN_5397794,Andrew Ogunleye,Andrew Oyekan,1404552.92,KES,Kenya,bank transfer,success,2025-01-06
TXN_9759062,Patience Balogun,Mark Uche,16852887.36,KES,Kenya,bank transfer,failed,2026-03-11
TXN_4331980,Esther Ogunleye,Peace Balogun,336718.79,GHS,Ghana,card,pending,2025-12-17
TXN_6753577,Patience Obasanjo,Sarah Akinwale,7531672.58,NGN,Nigeria,mobile money,failed,2025-04-05
TXN_3056447,Peace Adeyemi,Esther Adetokunbo,2448129.09,NGN,Nigeria,card,success,2024-09-08
TXN_7798196,Cornelius Chukwu,Joy Abiola,7493551.93,ZAR,South Africa,mobile money,failed,2025-02-19
TXN_1988106,Patience Ekwueme,Agnes Adetokunbo,5006795.92,NGN,Nigeria,bank transfer,failed,2025-12-11
TXN_8752071,Faith Eze,Michael Akinwale,19265861.76,USD,United States,mobile money,success,2026-06-20
TXN_3991442,Patience Okafor,Gabriel Balogun,6332628.41,KES,Kenya,bank transfer,pending,2024-11-19
TXN_9210713,Gabriel Oshodi,Michael Adeyemi,12639394.22,NGN,Nigeria,mobile money,failed,2025-04-30
TXN_1954138,Cornelius Oshodi,Sarah Balogun,10387424.33,USD,United States,bank transfer,pending,2025-08-19
TXN_6220736,Andrew Oshodi,Andrew Uche,9497761.17,USD,United States,card,pending,2026-01-02
TXN_8809258,Mary Ibrahim,Victoria Nnamani,4738723.96,ZAR,South Africa,bank transfer,failed,2026-07-05
TXN_1940131,Victoria Ekwueme,Patience Olawale,19327186.91,GHS,Ghana,bank transfer,success,2024-12-21
TXN_7677083,Cornelius Akinwale,Patience Okonkwo,15785239.25,ZAR,South Africa,bank transfer,failed,2024-10-16
TXN_6180106,Deborah Ojo,Emmanuel Balogun,19611826.78,KES,Kenya,card,failed,2025-08-05
TXN_7401844,Patience Ekwueme,Juliet Olawale,13031624.91,GHS,Ghana,mobile money,failed,2024-09-24
TXN_4817326,Peter Uche,Peter Ekwueme,4699523.69,NGN,Nigeria,card,failed,2025-09-30
TXN_7586093,James Nnamani,Deborah Oshodi,4579603.29,USD,United States,card,pending,2024-12-07
TXN_3854795,Daniel Okonkwo,Elizabeth Ogunleye,19269846.19,NGN,Nigeria,card,success,2026-03-11
TXN_5740593,Ruth Abiola,Mary Nnamani,13797581.65,NGN,Nigeria,card,success,2026-03-31
TXN_4578097,John Ekwueme,Esther Oshodi,17371631.51,ZAR,South Africa,bank transfer,failed,2025-12-23
TXN_4360757,Charity Oyekan,Blessing Adetokunbo,5124178.49,USD,United States,card,success,2026-07-29
TXN_3105208,Hope Adeyemi,Victoria Oshodi,2823420.3,NGN,Nigeria,bank transfer,pending,2025-04-20
TXN_2163318,Daniel Ibrahim,Samuel Ojo,691872.57,ZAR,South Africa,bank transfer,failed,2024-12-08
TXN_6747957,Comfort Oshodi,Gloria Ojo,16885139.12,USD,United States,card,failed,2026-07-14
TXN_6680065,Philip Ogunleye,Peace Adeyemi,9211227.5,ZAR,South Africa,card,success,2025-07-10
TXN_1519596,Comfort Akinwale,Ruth Obasanjo,17205056.45,ZAR,South Africa,mobile money,pending,2026-06-10
TXN_9956794,Hope Balogun,Elizabeth Obi,639644.95,KES,Kenya,card,success,2025-02-26
TXN_7184814,Sarah Adetokunbo,Ruth Obasanjo,9445282.66,ZAR,South Africa,bank transfer,failed,2026-02-23
TXN_9586372,Comfort Chukwu,Joshua Okafor,13015532.19,NGN,Nigeria,mobile money,pending,2025-08-03
TXN_3203806,Simon Ogunleye,Juliet Nnamani,13793956.25,KES,Kenya,mobile money,pending,2025-06-21
TXN_9697271,Peter Eze,Patience Adetokunbo,1418912.29,GHS,Ghana,mobile money,success,2024-11-21
TXN_2599152,Joshua Uche,Paul Ogunleye,7405895.23,NGN,Nigeria,mobile money,pending,2026-08-23
TXN_4389039,Mark Olawale,Agnes Eze,11553735.81,GHS,Ghana,mobile money,pending,2026-07-17
TXN_6771629,John Olawale,Emmanuel Oyekan,6124057.46,NGN,Nigeria,mobile money,failed,2025-11-03
TXN_4207997,Hope Oshodi,Faith Adetokunbo,1795356.66,KES,Kenya,mobile money,success,2026-04-29
TXN_6641318,Blessing Obi,Blessing Eze,11292139.33,USD,United States,bank transfer,failed,2025-02-08
TXN_3804192,Juliet Obi,Esther Ekwueme,7976348.71,USD,United States,card,pending,2025-03-25
TXN_7685667,David Obi,Elizabeth Ojo,12683284.45,KES,Kenya,mobile money,failed,2025-07-31
TXN_7427092,Esther Adeyemi,Comfort Ekwueme,8381827.96,NGN,Nigeria,card,pending,2025-05-11
TXN_5155235,Joshua Nnamani,James Balogun,2315117.88,NGN,Nigeria,card,success,2025-08-08
TXN_8950979,Blessing Olawale,Andrew Obasanjo,7974192.76,KES,Kenya,mobile money,pending,2025-10-18
TXN_6553475,Peter Chukwu,Peter Obi,7663664.8,NGN,Nigeria,card,success,2025-07-08
TXN_9881943,Joy Abiola,Joy Obi,1712484.86,ZAR,South Africa,mobile money,success,2026-07-18
TXN_5015953,Joy Eze,Blessing Ibrahim,9075323.95,NGN,Nigeria,mobile money,pending,2025-02-27
TXN_7256336,Faith Obi,Peace Okonkwo,11135010.01,KES,Kenya,bank transfer,failed,2025-12-01
TXN_5062080,James Ogunleye,Benjamin Ojo,1583480.15,KES,Kenya,card,failed,2024-12-28
TXN_4092762,Elizabeth Ojo,Comfort Oyekan,5512276.07,USD,United States,mobile money,success,2025-03-05
TXN_4857663,Charity Abiola,Gabriel Ekwueme,1682420.27,USD,United States,card,failed,2025-06-29
TXN_9916241,Peace Obi,Deborah Ibrahim,6947034.55,NGN,Nigeria,mobile money,failed,2024-12-24
TXN_1273022,Emmanuel Ibrahim,Gabriel Oyekan,10237866.91,USD,United States,bank transfer,failed,2026-08-23
TXN_7450043,Angela Okonkwo,Peace Eze,17220662.87,KES,Kenya,mobile money,failed,2026-08-26
TXN_8241392,Peace Olawale,Sarah Oyekan,19116510.71,NGN,Nigeria,mobile money,failed,2026-02-16
TXN_6649613,Joseph Okonkwo,Mark Oyekan,19862462.0,KES,Kenya,bank transfer,pending,2024-09-08
TXN_9235323,Mary Oyekan,Emmanuel Ekwueme,4316392.43,NGN,Nigeria,mobile money,pending,2025-04-05
TXN_8108357,Juliet Chukwu,Simon Oshodi,17421465.13,NGN,Nigeria,card,pending,2024-11-28
TXN_6100502,Esther Olawale,Victoria Adeyemi,16502722.02,ZAR,South Africa,card,success,2024-09-04
TXN_7771847,Sarah Akinwale,Gloria Ibrahim,3829087.92,GHS,Ghana,card,success,2025-03-29
TXN_2387781,Samuel Ibrahim,Grace Ekwueme,2617952.38,KES,Kenya,card,failed,2026-03-03
TXN_8548805,Agnes Adeyemi,Blessing Balogun,344725.01,ZAR,South Africa,bank transfer,success,2025-03-24
TXN_3606645,Victoria Ibrahim,Mary Oshodi,2793842.84,USD,United States,bank transfer,success,2026-08-27
TXN_1189849,Faith Eze,Daniel Obasanjo,2659834.83,NGN,Nigeria,mobile money,success,2025-05-17
TXN_1240653,Gabriel Oshodi,Grace Adeyemi,16978232.21,GHS,Ghana,bank transfer,failed,2025-08-09
TXN_9240493,Benjamin Ojo,Samuel Ogunleye,10276039.92,ZAR,South Africa,mobile money,success,2025-10-23
TXN_8598302,Simon Abiola,Gabriel Ojo,4412023.4,KES,Kenya,mobile money,failed,2025-06-15
TXN_4764822,Benjamin Okonkwo,Andrew Okafor,1551991.61,USD,United States,card,failed,2025-03-25
TXN_8606134,Elizabeth Obasanjo,Andrew Akinwale,14572832.53,ZAR,South Africa,card,failed,2026-01-10
TXN_8244090,Peter Balogun,James Okafor,18504905.36,USD,United States,mobile money,success,2026-05-08
TXN_5513209,Agnes Adetokunbo,David Olawale,17164067.26,USD,United States,mobile money,failed,2025-01-06
TXN_2315077,Faith Nnamani,Andrew Balogun,9942886.24,KES,Kenya,bank transfer,failed,2025-02-21
TXN_6243688,Gloria Obasanjo,Mary Ogunleye,5905860.57,NGN,Nigeria,mobile money,success,2026-08-03
TXN_5838369,John Uche,James Eze,18633774.81,USD,United States,card,failed,2024-12-31
TXN_9952766,Joy Obasanjo,Angela Obi,11917213.35,GHS,Ghana,mobile money,failed,2024-11-19
TXN_8189285,Ruth Abiola,Benjamin Akinwale,10328767.57,ZAR,South Africa,card,pending,2026-07-22
TXN_3493633,Comfort Oyekan,Samuel Obi,1640114.38,NGN,Nigeria,mobile money,success,2025-01-07
TXN_6408802,Elizabeth Ibrahim,Cornelius Akinwale,19502448.51,GHS,Ghana,mobile money,failed,2026-05-09
TXN_9346806,Paul Oshodi,Grace Ekwueme,6465301.9,NGN,Nigeria,mobile money,pending,2026-07-27
TXN_5621385,Grace Okonkwo,David Adeyemi,4076322.63,USD,United States,mobile money,success,2026-02-05
TXN_9127434,Paul Adeyemi,Cornelius Uche,12395788.71,USD,United States,card,pending,2024-08-29
TXN_8443608,Mark Oshodi,Gabriel Ojo,14753245.62,USD,United States,bank transfer,pending,2025-04-29
TXN_8808612,Patience Akinwale,Charity Adeyemi,8416727.91,KES,Kenya,mobile money,pending,2025-01-31
TXN_8533155,Simon Oyekan,Sarah Chukwu,6254667.51,NGN,Nigeria,card,success,2026-03-05
TXN_2486447,Deborah Balogun,James Akinwale,11309604.68,USD,United States,mobile money,success,2024-09-17
TXN_5736618,Sarah Obi,Agnes Ojo,5443768.49,GHS,Ghana,mobile money,success,2025-07-03
TXN_8956656,Paul Obasanjo,John Uche,19570898.35,USD,United States,bank transfer,failed,2026-02-28
TXN_3046037,Joshua Akinwale,Joy Adeyemi,6034848.63,KES,Kenya,card,failed,2024-11-23
TXN_1177826,Angela Obi,Emmanuel Balogun,16510085.59,ZAR,South Africa,bank transfer,success,2025-05-07
TXN_4796649,Michael Adeyemi,Mark Ojo,2403820.41,ZAR,South Africa,mobile money,pending,2024-11-01
TXN_5393571,Gabriel Okafor,Benjamin Oyekan,16539003.9,NGN,Nigeria,mobile money,success,2025-04-22
TXN_5171188,Comfort Uche,Simon Uche,353348.83,GHS,Ghana,mobile money,success,2025-12-30
TXN_7606555,Charity Akinwale,Patience Okafor,9330611.53,USD,United States,bank transfer,success,2025-02-11
TXN_8877848,Elizabeth Ogunleye,Simon Akinwale,2691305.11,NGN,Nigeria,mobile money,success,2025-04-02
TXN_7871243,Faith Obi,John Ibrahim,12947410.64,NGN,Nigeria,card,success,2025-04-11
TXN_8062563,Michael Oyekan,Peter Nnamani,9678869.08,KES,Kenya,mobile money,success,2026-04-15
TXN_8458419,Joshua Ekwueme,Gabriel Akinwale,8014.03,ZAR,South Africa,card,failed,2025-03-30
TXN_5055976,Ruth Ibrahim,Esther Nnamani,2137908.66,KES,Kenya,card,failed,2026-06-14
TXN_3527324,Gloria Ogunleye,James Uche,16095344.24,NGN,Nigeria,mobile money,success,2026-04-26
TXN_2344865,Paul Balogun,Andrew Chukwu,5647783.73,ZAR,South Africa,mobile money,success,2024-09-08
TXN_3723633,Hope Obi,Philip Oyekan,10536952.74,NGN,Nigeria,bank transfer,failed,2025-09-27
TXN_6444881,James Ibrahim,Hope Chukwu,1712615.93,ZAR,South Africa,bank transfer,success,2025-05-08
TXN_8262941,Daniel Chukwu,Ruth Akinwale,2092507.43,NGN,Nigeria,mobile money,success,2026-04-10
TXN_5418003,Michael Ogunleye,Stephen Ogunleye,6425279.13,KES,Kenya,bank transfer,success,2025-06-10
TXN_6990157,Stephen Olawale,Joshua Akinwale,16618652.79,USD,United States,bank transfer,failed,2025-10-07
TXN_2172571,James Oshodi,Samuel Obi,6748479.05,KES,Kenya,bank transfer,pending,2025-05-14
TXN_7200961,Samuel Chukwu,Sarah Uche,12316630.86,USD,United States,bank transfer,success,2026-07-14
TXN_8246023,Joy Olawale,Victoria Ibrahim,12062512.82,ZAR,South Africa,card,failed,2026-03-14
TXN_4689796,David Obasanjo,Peter Ojo,19355401.15,KES,Kenya,bank transfer,success,2025-11-03
